index	chromosome	start	end
956	5	70400000	71400000
957	5	71400000	72400000
958	5	72400000	73400000
959	5	73400000	74400000
960	5	74400000	75400000
961	5	75400000	76400000
962	5	76400000	77400000
963	5	77400000	78400000
964	5	78400000	79400000
965	5	79400000	80400000
966	5	80400000	81400000
967	5	81400000	82400000
968	5	82400000	83400000
969	5	83400000	84400000
970	5	84400000	85400000
971	5	85400000	86400000
972	5	86400000	87400000
973	5	87400000	88400000
974	5	88400000	89400000
975	5	89400000	90400000
976	5	90400000	91400000
977	5	91400000	92400000
978	5	92400000	93400000
979	5	93400000	94400000
980	5	94400000	95400000
981	5	95400000	96400000
982	5	96400000	97400000
983	5	97400000	98400000
984	5	98400000	99400000
985	5	99400000	100400000
986	5	100400000	101400000
987	5	101400000	102400000
988	5	102400000	103400000
989	5	103400000	104400000
990	5	104400000	105400000
991	5	105400000	106400000
992	5	106400000	107400000
993	5	107400000	108400000
994	5	108400000	109400000
995	5	109400000	110400000
996	5	110400000	111400000
997	5	111400000	112400000
998	5	112400000	113400000
999	5	113400000	114400000
1000	5	114400000	115400000
1001	5	115400000	116400000
1002	5	116400000	117400000
1003	5	117400000	118400000
1004	5	118400000	119400000
1005	5	119400000	120400000
1006	5	120400000	121400000
1007	5	121400000	122400000
1008	5	122400000	123400000
1009	5	123400000	124400000
1010	5	124400000	125400000
1011	5	125400000	126400000
1012	5	126400000	127400000
1013	5	127400000	128400000
1014	5	128400000	129400000
1015	5	129400000	130400000
1016	5	130400000	131400000
1017	5	131400000	132400000
1018	5	132400000	133400000
1019	5	133400000	134400000
1020	5	134400000	135400000
1021	5	135400000	136400000
1022	5	136400000	137400000
1023	5	137400000	138400000
1024	5	138400000	139400000
1025	5	139400000	140400000
1026	5	140400000	141400000
1027	5	141400000	142400000
1028	5	142400000	143400000
1029	5	143400000	144400000
1030	5	144400000	145400000
1031	5	145400000	146400000
1032	5	146400000	147400000
1033	5	147400000	148400000
1034	5	148400000	149400000
1035	5	149400000	150400000
1036	5	150400000	151400000
1037	5	151400000	152400000
1038	5	152400000	153400000
1039	5	153400000	154400000
1040	5	154400000	155400000
1041	5	155400000	156400000
1042	5	156400000	157400000
1043	5	157400000	158400000
1044	5	158400000	159400000
1045	5	159400000	160400000
1046	5	160400000	161400000
1047	5	161400000	162400000
1048	5	162400000	163400000
1049	5	163400000	164400000
1050	5	164400000	165400000
1051	5	165400000	166400000
1052	5	166400000	167400000
1053	5	167400000	168400000
1054	5	168400000	169400000
1055	5	169400000	170400000
1056	5	170400000	171400000
1057	5	171400000	172400000
1058	5	172400000	173400000
1059	5	173400000	174400000
1060	5	174400000	175400000
1061	5	175400000	176400000
1062	5	176400000	177400000
1063	5	177400000	178400000
1064	5	178400000	179400000
1065	5	179400000	180400000
1066	5	180400000	180915260
1067	6	0	1e+06
1068	6	1e+06	2e+06
1069	6	2e+06	3e+06
1070	6	3e+06	4e+06
1071	6	4e+06	5e+06
1072	6	5e+06	6e+06
1073	6	6e+06	7e+06
1074	6	7e+06	8e+06
1075	6	8e+06	9e+06
1076	6	9e+06	1e+07
1077	6	1e+07	1.1e+07
1078	6	1.1e+07	1.2e+07
1079	6	1.2e+07	1.3e+07
1080	6	1.3e+07	1.4e+07
1081	6	1.4e+07	1.5e+07
1082	6	1.5e+07	1.6e+07
1083	6	1.6e+07	1.7e+07
1084	6	1.7e+07	1.8e+07
1085	6	1.8e+07	1.9e+07
1086	6	1.9e+07	2e+07
1087	6	2e+07	2.1e+07
1088	6	2.1e+07	2.2e+07
1089	6	2.2e+07	2.3e+07
1090	6	2.3e+07	2.4e+07
1091	6	2.4e+07	2.5e+07
1092	6	2.5e+07	2.6e+07
1093	6	2.6e+07	2.7e+07
1094	6	2.7e+07	2.8e+07
1095	6	2.8e+07	2.9e+07
1096	6	2.9e+07	3e+07
1097	6	3e+07	3.1e+07
1098	6	3.1e+07	3.2e+07
1099	6	3.2e+07	3.3e+07
1100	6	3.3e+07	3.4e+07
1101	6	3.4e+07	3.5e+07
1102	6	3.5e+07	3.6e+07
1103	6	3.6e+07	3.7e+07
1104	6	3.7e+07	3.8e+07
1105	6	3.8e+07	3.9e+07
1106	6	3.9e+07	4e+07
1107	6	4e+07	4.1e+07
1108	6	4.1e+07	4.2e+07
1109	6	4.2e+07	4.3e+07
1110	6	4.3e+07	4.4e+07
1111	6	4.4e+07	4.5e+07
1112	6	4.5e+07	4.6e+07
1113	6	4.6e+07	4.7e+07
1114	6	4.7e+07	4.8e+07
1115	6	4.8e+07	4.9e+07
1116	6	4.9e+07	5e+07
1117	6	5e+07	5.1e+07
1118	6	5.1e+07	5.2e+07
1119	6	5.2e+07	5.3e+07
1120	6	5.3e+07	5.4e+07
1121	6	5.4e+07	5.5e+07
1122	6	5.5e+07	5.6e+07
1123	6	5.6e+07	5.7e+07
1124	6	5.7e+07	5.8e+07
1125	6	5.8e+07	5.9e+07
1126	6	5.9e+07	6e+07
1127	6	6e+07	6.1e+07
1128	6	6.1e+07	6.2e+07
1129	6	6.2e+07	6.3e+07
1130	6	6.3e+07	6.4e+07
1131	6	6.4e+07	6.5e+07
1132	6	6.5e+07	6.6e+07
1133	6	6.6e+07	6.7e+07
1134	6	6.7e+07	6.8e+07
1135	6	6.8e+07	6.9e+07
1136	6	6.9e+07	7e+07
1137	6	7e+07	7.1e+07
1138	6	7.1e+07	7.2e+07
1139	6	7.2e+07	7.3e+07
1140	6	7.3e+07	7.4e+07
1141	6	7.4e+07	7.5e+07
1142	6	7.5e+07	7.6e+07
1143	6	7.6e+07	7.7e+07
1144	6	7.7e+07	7.8e+07
1145	6	7.8e+07	7.9e+07
1146	6	7.9e+07	8e+07
1147	6	8e+07	8.1e+07
1148	6	8.1e+07	8.2e+07
1149	6	8.2e+07	8.3e+07
1150	6	8.3e+07	8.4e+07
1151	6	8.4e+07	8.5e+07
1152	6	8.5e+07	8.6e+07
1153	6	8.6e+07	8.7e+07
1154	6	8.7e+07	8.8e+07
1155	6	8.8e+07	8.9e+07
1156	6	8.9e+07	9e+07
1157	6	9e+07	9.1e+07
1158	6	9.1e+07	9.2e+07
1159	6	9.2e+07	9.3e+07
1160	6	9.3e+07	9.4e+07
1161	6	9.4e+07	9.5e+07
1162	6	9.5e+07	9.6e+07
1163	6	9.6e+07	9.7e+07
1164	6	9.7e+07	9.8e+07
1165	6	9.8e+07	9.9e+07
1166	6	9.9e+07	1e+08
1167	6	1e+08	1.01e+08
1168	6	1.01e+08	1.02e+08
1169	6	1.02e+08	1.03e+08
1170	6	1.03e+08	1.04e+08
1171	6	1.04e+08	1.05e+08
1172	6	1.05e+08	1.06e+08
1173	6	1.06e+08	1.07e+08
1174	6	1.07e+08	1.08e+08
1175	6	1.08e+08	1.09e+08
1176	6	1.09e+08	1.1e+08
1177	6	1.1e+08	1.11e+08
1178	6	1.11e+08	1.12e+08
1179	6	1.12e+08	1.13e+08
1180	6	1.13e+08	1.14e+08
1181	6	1.14e+08	1.15e+08
1182	6	1.15e+08	1.16e+08
1183	6	1.16e+08	1.17e+08
1184	6	1.17e+08	1.18e+08
1185	6	1.18e+08	1.19e+08
1186	6	1.19e+08	1.2e+08
1187	6	1.2e+08	1.21e+08
1188	6	1.21e+08	1.22e+08
1189	6	1.22e+08	1.23e+08
1190	6	1.23e+08	1.24e+08
1191	6	1.24e+08	1.25e+08
1192	6	1.25e+08	1.26e+08
1193	6	1.26e+08	1.27e+08
1194	6	1.27e+08	1.28e+08
1195	6	1.28e+08	1.29e+08
1196	6	1.29e+08	1.3e+08
1197	6	1.3e+08	1.31e+08
1198	6	1.31e+08	1.32e+08
1199	6	1.32e+08	1.33e+08
1200	6	1.33e+08	1.34e+08
1201	6	1.34e+08	1.35e+08
1202	6	1.35e+08	1.36e+08
1203	6	1.36e+08	1.37e+08
1204	6	1.37e+08	1.38e+08
1205	6	1.38e+08	1.39e+08
1206	6	1.39e+08	1.4e+08
1207	6	1.4e+08	1.41e+08
1208	6	1.41e+08	1.42e+08
1209	6	1.42e+08	1.43e+08
1210	6	1.43e+08	1.44e+08
1211	6	1.44e+08	1.45e+08
1212	6	1.45e+08	1.46e+08
1213	6	1.46e+08	1.47e+08
1214	6	1.47e+08	1.48e+08
1215	6	1.48e+08	1.49e+08
1216	6	1.49e+08	1.5e+08
1217	6	1.5e+08	1.51e+08
1218	6	1.51e+08	1.52e+08
1219	6	1.52e+08	1.53e+08
1220	6	1.53e+08	1.54e+08
1221	6	1.54e+08	1.55e+08
1222	6	1.55e+08	1.56e+08
1223	6	1.56e+08	1.57e+08
1224	6	1.57e+08	1.58e+08
1225	6	1.58e+08	1.59e+08
1226	6	1.59e+08	1.6e+08
1227	6	1.6e+08	1.61e+08
1228	6	1.61e+08	1.62e+08
1229	6	1.62e+08	1.63e+08
1230	6	1.63e+08	1.64e+08
1231	6	1.64e+08	1.65e+08
1232	6	1.65e+08	1.66e+08
1233	6	1.66e+08	1.67e+08
1234	6	1.67e+08	1.68e+08
1235	6	1.68e+08	1.69e+08
1236	6	1.69e+08	1.7e+08
1237	6	1.7e+08	1.71e+08
1238	6	1.71e+08	171115067
1239	7	0	9e+05
1240	7	9e+05	1900000
1241	7	1900000	2900000
1242	7	2900000	3900000
1243	7	3900000	4900000
1244	7	4900000	5900000
1245	7	5900000	6900000
1246	7	6900000	7900000
1247	7	7900000	8900000
1248	7	8900000	9900000
1249	7	9900000	10900000
1250	7	10900000	11900000
1251	7	11900000	12900000
1252	7	12900000	13900000
1253	7	13900000	14900000
1254	7	14900000	15900000
1255	7	15900000	16900000
1256	7	16900000	17900000
1257	7	17900000	18900000
1258	7	18900000	19900000
1259	7	19900000	20900000
1260	7	20900000	21900000
1261	7	21900000	22900000
1262	7	22900000	23900000
1263	7	23900000	24900000
1264	7	24900000	25900000
1265	7	25900000	26900000
1266	7	26900000	27900000
1267	7	27900000	28900000
1268	7	28900000	29900000
1269	7	29900000	30900000
1270	7	30900000	31900000
1271	7	31900000	32900000
1272	7	32900000	33900000
1273	7	33900000	34900000
1274	7	34900000	35900000
1275	7	35900000	36900000
1276	7	36900000	37900000
1277	7	37900000	38900000
1278	7	38900000	39900000
1279	7	39900000	40900000
1280	7	40900000	41900000
1281	7	41900000	42900000
1282	7	42900000	43900000
1283	7	43900000	44900000
1284	7	44900000	45900000
1285	7	45900000	46900000
1286	7	46900000	47900000
1287	7	47900000	48900000
1288	7	48900000	49900000
1289	7	49900000	50900000
1290	7	50900000	51900000
1291	7	51900000	52900000
1292	7	52900000	53900000
1293	7	53900000	54900000
1294	7	54900000	55900000
1295	7	55900000	56900000
1296	7	56900000	57900000
1297	7	57900000	58900000
1298	7	58900000	59900000
1299	7	59900000	60900000
1300	7	60900000	61900000
1301	7	61900000	62900000
1302	7	62900000	63900000
1303	7	63900000	64900000
1304	7	64900000	65900000
1305	7	65900000	66900000
1306	7	66900000	67900000
1307	7	67900000	68900000
1308	7	68900000	69900000
1309	7	69900000	70900000
1310	7	70900000	71900000
1311	7	71900000	72900000
1312	7	72900000	73900000
1313	7	73900000	74900000
1314	7	74900000	75900000
1315	7	75900000	76900000
1316	7	76900000	77900000
1317	7	77900000	78900000
1318	7	78900000	79900000
1319	7	79900000	80900000
1320	7	80900000	81900000
1321	7	81900000	82900000
1322	7	82900000	83900000
1323	7	83900000	84900000
1324	7	84900000	85900000
1325	7	85900000	86900000
1326	7	86900000	87900000
1327	7	87900000	88900000
1328	7	88900000	89900000
1329	7	89900000	90900000
1330	7	90900000	91900000
1331	7	91900000	92900000
1332	7	92900000	93900000
1333	7	93900000	94900000
1334	7	94900000	95900000
1335	7	95900000	96900000
1336	7	96900000	97900000
1337	7	97900000	98900000
1338	7	98900000	99900000
1339	7	99900000	100900000
1340	7	100900000	101900000
1341	7	101900000	102900000
1342	7	102900000	103900000
1343	7	103900000	104900000
1344	7	104900000	105900000
1345	7	105900000	106900000
1346	7	106900000	107900000
1347	7	107900000	108900000
1348	7	108900000	109900000
1349	7	109900000	110900000
1350	7	110900000	111900000
1351	7	111900000	112900000
1352	7	112900000	113900000
1353	7	113900000	114900000
1354	7	114900000	115900000
1355	7	115900000	116900000
1356	7	116900000	117900000
1357	7	117900000	118900000
1358	7	118900000	119900000
1359	7	119900000	120900000
1360	7	120900000	121900000
1361	7	121900000	122900000
1362	7	122900000	123900000
1363	7	123900000	124900000
1364	7	124900000	125900000
1365	7	125900000	126900000
1366	7	126900000	127900000
1367	7	127900000	128900000
1368	7	128900000	129900000
1369	7	129900000	130900000
1370	7	130900000	131900000
1371	7	131900000	132900000
1372	7	132900000	133900000
1373	7	133900000	134900000
1374	7	134900000	135900000
1375	7	135900000	136900000
1376	7	136900000	137900000
1377	7	137900000	138900000
1378	7	138900000	139900000
1379	7	139900000	140900000
1380	7	140900000	141900000
1381	7	141900000	142900000
1382	7	142900000	143900000
1383	7	143900000	144900000
1384	7	144900000	145900000
1385	7	145900000	146900000
1386	7	146900000	147900000
1387	7	147900000	148900000
1388	7	148900000	149900000
1389	7	149900000	150900000
1390	7	150900000	151900000
1391	7	151900000	152900000
1392	7	152900000	153900000
1393	7	153900000	154900000
1394	7	154900000	155900000
1395	7	155900000	156900000
1396	7	156900000	157900000
1397	7	157900000	158900000
1398	7	158900000	159138663
1399	8	0	6e+05
1400	8	6e+05	1600000
1401	8	1600000	2600000
1402	8	2600000	3600000
1403	8	3600000	4600000
1404	8	4600000	5600000
1405	8	5600000	6600000
1406	8	6600000	7600000
1407	8	7600000	8600000
1408	8	8600000	9600000
1409	8	9600000	10600000
1410	8	10600000	11600000
1411	8	11600000	12600000
1412	8	12600000	13600000
1413	8	13600000	14600000
1414	8	14600000	15600000
1415	8	15600000	16600000
1416	8	16600000	17600000
1417	8	17600000	18600000
1418	8	18600000	19600000
1419	8	19600000	20600000
1420	8	20600000	21600000
1421	8	21600000	22600000
1422	8	22600000	23600000
1423	8	23600000	24600000
1424	8	24600000	25600000
1425	8	25600000	26600000
1426	8	26600000	27600000
1427	8	27600000	28600000
1428	8	28600000	29600000
1429	8	29600000	30600000
1430	8	30600000	31600000
1431	8	31600000	32600000
1432	8	32600000	33600000
1433	8	33600000	34600000
1434	8	34600000	35600000
1435	8	35600000	36600000
1436	8	36600000	37600000
1437	8	37600000	38600000
1438	8	38600000	39600000
1439	8	39600000	40600000
1440	8	40600000	41600000
1441	8	41600000	42600000
1442	8	42600000	43600000
1443	8	43600000	44600000
1444	8	44600000	45600000
1445	8	45600000	46600000
1446	8	46600000	47600000
1447	8	47600000	48600000
1448	8	48600000	49600000
1449	8	49600000	50600000
1450	8	50600000	51600000
1451	8	51600000	52600000
1452	8	52600000	53600000
1453	8	53600000	54600000
1454	8	54600000	55600000
1455	8	55600000	56600000
1456	8	56600000	57600000
1457	8	57600000	58600000
1458	8	58600000	59600000
1459	8	59600000	60600000
1460	8	60600000	61600000
1461	8	61600000	62600000
1462	8	62600000	63600000
1463	8	63600000	64600000
1464	8	64600000	65600000
1465	8	65600000	66600000
1466	8	66600000	67600000
1467	8	67600000	68600000
1468	8	68600000	69600000
1469	8	69600000	70600000
1470	8	70600000	71600000
1471	8	71600000	72600000
1472	8	72600000	73600000
1473	8	73600000	74600000
1474	8	74600000	75600000
1475	8	75600000	76600000
1476	8	76600000	77600000
1477	8	77600000	78600000
1478	8	78600000	79600000
1479	8	79600000	80600000
1480	8	80600000	81600000
1481	8	81600000	82600000
1482	8	82600000	83600000
1483	8	83600000	84600000
1484	8	84600000	85600000
1485	8	85600000	86600000
1486	8	86600000	87600000
1487	8	87600000	88600000
1488	8	88600000	89600000
1489	8	89600000	90600000
1490	8	90600000	91600000
1491	8	91600000	92600000
1492	8	92600000	93600000
1493	8	93600000	94600000
1494	8	94600000	95600000
1495	8	95600000	96600000
1496	8	96600000	97600000
1497	8	97600000	98600000
1498	8	98600000	99600000
1499	8	99600000	100600000
1500	8	100600000	101600000
1501	8	101600000	102600000
1502	8	102600000	103600000
1503	8	103600000	104600000
1504	8	104600000	105600000
1505	8	105600000	106600000
1506	8	106600000	107600000
1507	8	107600000	108600000
1508	8	108600000	109600000
1509	8	109600000	110600000
1510	8	110600000	111600000
1511	8	111600000	112600000
1512	8	112600000	113600000
1513	8	113600000	114600000
1514	8	114600000	115600000
1515	8	115600000	116600000
1516	8	116600000	117600000
1517	8	117600000	118600000
1518	8	118600000	119600000
1519	8	119600000	120600000
1520	8	120600000	121600000
1521	8	121600000	122600000
1522	8	122600000	123600000
1523	8	123600000	124600000
1524	8	124600000	125600000
1525	8	125600000	126600000
1526	8	126600000	127600000
1527	8	127600000	128600000
1528	8	128600000	129600000
1529	8	129600000	130600000
1530	8	130600000	131600000
1531	8	131600000	132600000
1532	8	132600000	133600000
1533	8	133600000	134600000
1534	8	134600000	135600000
1535	8	135600000	136600000
1536	8	136600000	137600000
1537	8	137600000	138600000
1538	8	138600000	139600000
1539	8	139600000	140600000
1540	8	140600000	141600000
1541	8	141600000	142600000
1542	8	142600000	143600000
1543	8	143600000	144600000
1544	8	144600000	145600000
1545	8	145600000	146364022
1546	9	0	1e+06
1547	9	1e+06	2e+06
1548	9	2e+06	3e+06
1549	9	3e+06	4e+06
1550	9	4e+06	5e+06
1551	9	5e+06	6e+06
1552	9	6e+06	7e+06
1553	9	7e+06	8e+06
1554	9	8e+06	9e+06
1555	9	9e+06	1e+07
1556	9	1e+07	1.1e+07
1557	9	1.1e+07	1.2e+07
1558	9	1.2e+07	1.3e+07
1559	9	1.3e+07	1.4e+07
1560	9	1.4e+07	1.5e+07
1561	9	1.5e+07	1.6e+07
1562	9	1.6e+07	1.7e+07
1563	9	1.7e+07	1.8e+07
1564	9	1.8e+07	1.9e+07
1565	9	1.9e+07	2e+07
1566	9	2e+07	2.1e+07
1567	9	2.1e+07	2.2e+07
1568	9	2.2e+07	2.3e+07
1569	9	2.3e+07	2.4e+07
1570	9	2.4e+07	2.5e+07
1571	9	2.5e+07	2.6e+07
1572	9	2.6e+07	2.7e+07
1573	9	2.7e+07	2.8e+07
1574	9	2.8e+07	2.9e+07
1575	9	2.9e+07	3e+07
1576	9	3e+07	3.1e+07
1577	9	3.1e+07	3.2e+07
1578	9	3.2e+07	3.3e+07
1579	9	3.3e+07	3.4e+07
1580	9	3.4e+07	3.5e+07
1581	9	3.5e+07	3.6e+07
1582	9	3.6e+07	3.7e+07
1583	9	3.7e+07	3.8e+07
1584	9	3.8e+07	3.9e+07
1585	9	3.9e+07	4e+07
1586	9	4e+07	4.1e+07
1587	9	4.1e+07	4.2e+07
1588	9	4.2e+07	4.3e+07
1589	9	4.3e+07	4.4e+07
1590	9	4.4e+07	4.5e+07
1591	9	4.5e+07	4.6e+07
1592	9	4.6e+07	4.7e+07
1593	9	4.7e+07	4.8e+07
1594	9	4.8e+07	4.9e+07
1595	9	4.9e+07	5e+07
1596	9	5e+07	5.1e+07
1597	9	5.1e+07	5.2e+07
1598	9	5.2e+07	5.3e+07
1599	9	5.3e+07	5.4e+07
1600	9	5.4e+07	5.5e+07
1601	9	5.5e+07	5.6e+07
1602	9	5.6e+07	5.7e+07
1603	9	5.7e+07	5.8e+07
1604	9	5.8e+07	5.9e+07
1605	9	5.9e+07	6e+07
1606	9	6e+07	6.1e+07
1607	9	6.1e+07	6.2e+07
1608	9	6.2e+07	6.3e+07
1609	9	6.3e+07	6.4e+07
1610	9	6.4e+07	6.5e+07
1611	9	6.5e+07	6.6e+07
1612	9	6.6e+07	6.7e+07
1613	9	6.7e+07	6.8e+07
1614	9	6.8e+07	6.9e+07
1615	9	6.9e+07	7e+07
1616	9	7e+07	7.1e+07
1617	9	7.1e+07	7.2e+07
1618	9	7.2e+07	7.3e+07
1619	9	7.3e+07	7.4e+07
1620	9	7.4e+07	7.5e+07
1621	9	7.5e+07	7.6e+07
1622	9	7.6e+07	7.7e+07
1623	9	7.7e+07	7.8e+07
1624	9	7.8e+07	7.9e+07
1625	9	7.9e+07	8e+07
1626	9	8e+07	8.1e+07
1627	9	8.1e+07	8.2e+07
1628	9	8.2e+07	8.3e+07
1629	9	8.3e+07	8.4e+07
1630	9	8.4e+07	8.5e+07
1631	9	8.5e+07	8.6e+07
1632	9	8.6e+07	8.7e+07
1633	9	8.7e+07	8.8e+07
1634	9	8.8e+07	8.9e+07
1635	9	8.9e+07	9e+07
1636	9	9e+07	9.1e+07
1637	9	9.1e+07	9.2e+07
1638	9	9.2e+07	9.3e+07
1639	9	9.3e+07	9.4e+07
1640	9	9.4e+07	9.5e+07
1641	9	9.5e+07	9.6e+07
1642	9	9.6e+07	9.7e+07
1643	9	9.7e+07	9.8e+07
1644	9	9.8e+07	9.9e+07
1645	9	9.9e+07	1e+08
1646	9	1e+08	1.01e+08
1647	9	1.01e+08	1.02e+08
1648	9	1.02e+08	1.03e+08
1649	9	1.03e+08	1.04e+08
1650	9	1.04e+08	1.05e+08
1651	9	1.05e+08	1.06e+08
1652	9	1.06e+08	1.07e+08
1653	9	1.07e+08	1.08e+08
1654	9	1.08e+08	1.09e+08
1655	9	1.09e+08	1.1e+08
1656	9	1.1e+08	1.11e+08
1657	9	1.11e+08	1.12e+08
1658	9	1.12e+08	1.13e+08
1659	9	1.13e+08	1.14e+08
1660	9	1.14e+08	1.15e+08
1661	9	1.15e+08	1.16e+08
1662	9	1.16e+08	1.17e+08
1663	9	1.17e+08	1.18e+08
1664	9	1.18e+08	1.19e+08
1665	9	1.19e+08	1.2e+08
1666	9	1.2e+08	1.21e+08
1667	9	1.21e+08	1.22e+08
1668	9	1.22e+08	1.23e+08
1669	9	1.23e+08	1.24e+08
1670	9	1.24e+08	1.25e+08
1671	9	1.25e+08	1.26e+08
1672	9	1.26e+08	1.27e+08
1673	9	1.27e+08	1.28e+08
1674	9	1.28e+08	1.29e+08
1675	9	1.29e+08	1.3e+08
1676	9	1.3e+08	1.31e+08
1677	9	1.31e+08	1.32e+08
1678	9	1.32e+08	1.33e+08
1679	9	1.33e+08	1.34e+08
1680	9	1.34e+08	1.35e+08
1681	9	1.35e+08	1.36e+08
1682	9	1.36e+08	1.37e+08
1683	9	1.37e+08	1.38e+08
1684	9	1.38e+08	1.39e+08
1685	9	1.39e+08	1.4e+08
1686	9	1.4e+08	1.41e+08
1687	9	1.41e+08	141213431
1688	10	0	2e+05
1689	10	2e+05	1200000
1690	10	1200000	2200000
1691	10	2200000	3200000
1692	10	3200000	4200000
1693	10	4200000	5200000
1694	10	5200000	6200000
1695	10	6200000	7200000
1696	10	7200000	8200000
1697	10	8200000	9200000
1698	10	9200000	10200000
1699	10	10200000	11200000
1700	10	11200000	12200000
1701	10	12200000	13200000
1702	10	13200000	14200000
1703	10	14200000	15200000
1704	10	15200000	16200000
1705	10	16200000	17200000
1706	10	17200000	18200000
1707	10	18200000	19200000
1708	10	19200000	20200000
1709	10	20200000	21200000
1710	10	21200000	22200000
1711	10	22200000	23200000
1712	10	23200000	24200000
1713	10	24200000	25200000
1714	10	25200000	26200000
1715	10	26200000	27200000
1716	10	27200000	28200000
1717	10	28200000	29200000
1718	10	29200000	30200000
1719	10	30200000	31200000
1720	10	31200000	32200000
1721	10	32200000	33200000
1722	10	33200000	34200000
1723	10	34200000	35200000
1724	10	35200000	36200000
1725	10	36200000	37200000
1726	10	37200000	38200000
1727	10	38200000	39200000
1728	10	39200000	40200000
1729	10	40200000	41200000
1730	10	41200000	42200000
1731	10	42200000	43200000
1732	10	43200000	44200000
1733	10	44200000	45200000
1734	10	45200000	46200000
1735	10	46200000	47200000
1736	10	47200000	48200000
1737	10	48200000	49200000
1738	10	49200000	50200000
1739	10	50200000	51200000
1740	10	51200000	52200000
1741	10	52200000	53200000
1742	10	53200000	54200000
1743	10	54200000	55200000
1744	10	55200000	56200000
1745	10	56200000	57200000
1746	10	57200000	58200000
1747	10	58200000	59200000
1748	10	59200000	60200000
1749	10	60200000	61200000
1750	10	61200000	62200000
1751	10	62200000	63200000
1752	10	63200000	64200000
1753	10	64200000	65200000
1754	10	65200000	66200000
1755	10	66200000	67200000
1756	10	67200000	68200000
1757	10	68200000	69200000
1758	10	69200000	70200000
1759	10	70200000	71200000
1760	10	71200000	72200000
1761	10	72200000	73200000
1762	10	73200000	74200000
1763	10	74200000	75200000
1764	10	75200000	76200000
1765	10	76200000	77200000
1766	10	77200000	78200000
1767	10	78200000	79200000
1768	10	79200000	80200000
1769	10	80200000	81200000
1770	10	81200000	82200000
1771	10	82200000	83200000
1772	10	83200000	84200000
1773	10	84200000	85200000
1774	10	85200000	86200000
1775	10	86200000	87200000
1776	10	87200000	88200000
1777	10	88200000	89200000
1778	10	89200000	90200000
1779	10	90200000	91200000
1780	10	91200000	92200000
1781	10	92200000	93200000
1782	10	93200000	94200000
1783	10	94200000	95200000
1784	10	95200000	96200000
1785	10	96200000	97200000
1786	10	97200000	98200000
1787	10	98200000	99200000
1788	10	99200000	100200000
1789	10	100200000	101200000
1790	10	101200000	102200000
1791	10	102200000	103200000
1792	10	103200000	104200000
1793	10	104200000	105200000
1794	10	105200000	106200000
1795	10	106200000	107200000
1796	10	107200000	108200000
1797	10	108200000	109200000
1798	10	109200000	110200000
1799	10	110200000	111200000
1800	10	111200000	112200000
1801	10	112200000	113200000
1802	10	113200000	114200000
1803	10	114200000	115200000
1804	10	115200000	116200000
1805	10	116200000	117200000
1806	10	117200000	118200000
1807	10	118200000	119200000
1808	10	119200000	120200000
1809	10	120200000	121200000
1810	10	121200000	122200000
1811	10	122200000	123200000
1812	10	123200000	124200000
1813	10	124200000	125200000
1814	10	125200000	126200000
1815	10	126200000	127200000
1816	10	127200000	128200000
1817	10	128200000	129200000
1818	10	129200000	130200000
1819	10	130200000	131200000
1820	10	131200000	132200000
1821	10	132200000	133200000
1822	10	133200000	134200000
1823	10	134200000	135200000
1824	10	135200000	135534747
1825	11	0	7e+05
1826	11	7e+05	1700000
1827	11	1700000	2700000
1828	11	2700000	3700000
1829	11	3700000	4700000
1830	11	4700000	5700000
1831	11	5700000	6700000
1832	11	6700000	7700000
1833	11	7700000	8700000
1834	11	8700000	9700000
1835	11	9700000	10700000
1836	11	10700000	11700000
1837	11	11700000	12700000
1838	11	12700000	13700000
1839	11	13700000	14700000
1840	11	14700000	15700000
1841	11	15700000	16700000
1842	11	16700000	17700000
1843	11	17700000	18700000
1844	11	18700000	19700000
1845	11	19700000	20700000
1846	11	20700000	21700000
1847	11	21700000	22700000
1848	11	22700000	23700000
1849	11	23700000	24700000
1850	11	24700000	25700000
1851	11	25700000	26700000
1852	11	26700000	27700000
1853	11	27700000	28700000
1854	11	28700000	29700000
1855	11	29700000	30700000
1856	11	30700000	31700000
1857	11	31700000	32700000
1858	11	32700000	33700000
1859	11	33700000	34700000
1860	11	34700000	35700000
1861	11	35700000	36700000
1862	11	36700000	37700000
1863	11	37700000	38700000
1864	11	38700000	39700000
1865	11	39700000	40700000
1866	11	40700000	41700000
1867	11	41700000	42700000
1868	11	42700000	43700000
1869	11	43700000	44700000
1870	11	44700000	45700000
1871	11	45700000	46700000
1872	11	46700000	47700000
1873	11	47700000	48700000
1874	11	48700000	49700000
1875	11	49700000	50700000
1876	11	50700000	51700000
1877	11	51700000	52700000
1878	11	52700000	53700000
1879	11	53700000	54700000
1880	11	54700000	55700000
1881	11	55700000	56700000
1882	11	56700000	57700000
1883	11	57700000	58700000
1884	11	58700000	59700000
1885	11	59700000	60700000
1886	11	60700000	61700000
1887	11	61700000	62700000
1888	11	62700000	63700000
1889	11	63700000	64700000
1890	11	64700000	65700000
1891	11	65700000	66700000
1892	11	66700000	67700000
1893	11	67700000	68700000
1894	11	68700000	69700000
1895	11	69700000	70700000
1896	11	70700000	71700000
1897	11	71700000	72700000
1898	11	72700000	73700000
1899	11	73700000	74700000
1900	11	74700000	75700000
1901	11	75700000	76700000
1902	11	76700000	77700000
