index	chromosome	start	end
1153	6	85500000	86500000
1154	6	86500000	87500000
1155	6	87500000	88500000
1156	6	88500000	89500000
1157	6	89500000	90500000
1158	6	90500000	91500000
1159	6	91500000	92500000
1160	6	92500000	93500000
1161	6	93500000	94500000
1162	6	94500000	95500000
1163	6	95500000	96500000
1164	6	96500000	97500000
1165	6	97500000	98500000
1166	6	98500000	99500000
1167	6	99500000	100500000
1168	6	100500000	101500000
1169	6	101500000	102500000
1170	6	102500000	103500000
1171	6	103500000	104500000
1172	6	104500000	105500000
1173	6	105500000	106500000
1174	6	106500000	107500000
1175	6	107500000	108500000
1176	6	108500000	109500000
1177	6	109500000	110500000
1178	6	110500000	111500000
1179	6	111500000	112500000
1180	6	112500000	113500000
1181	6	113500000	114500000
1182	6	114500000	115500000
1183	6	115500000	116500000
1184	6	116500000	117500000
1185	6	117500000	118500000
1186	6	118500000	119500000
1187	6	119500000	120500000
1188	6	120500000	121500000
1189	6	121500000	122500000
1190	6	122500000	123500000
1191	6	123500000	124500000
1192	6	124500000	125500000
1193	6	125500000	126500000
1194	6	126500000	127500000
1195	6	127500000	128500000
1196	6	128500000	129500000
1197	6	129500000	130500000
1198	6	130500000	131500000
1199	6	131500000	132500000
1200	6	132500000	133500000
1201	6	133500000	134500000
1202	6	134500000	135500000
1203	6	135500000	136500000
1204	6	136500000	137500000
1205	6	137500000	138500000
1206	6	138500000	139500000
1207	6	139500000	140500000
1208	6	140500000	141500000
1209	6	141500000	142500000
1210	6	142500000	143500000
1211	6	143500000	144500000
1212	6	144500000	145500000
1213	6	145500000	146500000
1214	6	146500000	147500000
1215	6	147500000	148500000
1216	6	148500000	149500000
1217	6	149500000	150500000
1218	6	150500000	151500000
1219	6	151500000	152500000
1220	6	152500000	153500000
1221	6	153500000	154500000
1222	6	154500000	155500000
1223	6	155500000	156500000
1224	6	156500000	157500000
1225	6	157500000	158500000
1226	6	158500000	159500000
1227	6	159500000	160500000
1228	6	160500000	161500000
1229	6	161500000	162500000
1230	6	162500000	163500000
1231	6	163500000	164500000
1232	6	164500000	165500000
1233	6	165500000	166500000
1234	6	166500000	167500000
1235	6	167500000	168500000
1236	6	168500000	169500000
1237	6	169500000	170500000
1238	6	170500000	170899992
1239	7	0	1e+05
1240	7	1e+05	1100000
1241	7	1100000	2100000
1242	7	2100000	3100000
1243	7	3100000	4100000
1244	7	4100000	5100000
1245	7	5100000	6100000
1246	7	6100000	7100000
1247	7	7100000	8100000
1248	7	8100000	9100000
1249	7	9100000	10100000
1250	7	10100000	11100000
1251	7	11100000	12100000
1252	7	12100000	13100000
1253	7	13100000	14100000
1254	7	14100000	15100000
1255	7	15100000	16100000
1256	7	16100000	17100000
1257	7	17100000	18100000
1258	7	18100000	19100000
1259	7	19100000	20100000
1260	7	20100000	21100000
1261	7	21100000	22100000
1262	7	22100000	23100000
1263	7	23100000	24100000
1264	7	24100000	25100000
1265	7	25100000	26100000
1266	7	26100000	27100000
1267	7	27100000	28100000
1268	7	28100000	29100000
1269	7	29100000	30100000
1270	7	30100000	31100000
1271	7	31100000	32100000
1272	7	32100000	33100000
1273	7	33100000	34100000
1274	7	34100000	35100000
1275	7	35100000	36100000
1276	7	36100000	37100000
1277	7	37100000	38100000
1278	7	38100000	39100000
1279	7	39100000	40100000
1280	7	40100000	41100000
1281	7	41100000	42100000
1282	7	42100000	43100000
1283	7	43100000	44100000
1284	7	44100000	45100000
1285	7	45100000	46100000
1286	7	46100000	47100000
1287	7	47100000	48100000
1288	7	48100000	49100000
1289	7	49100000	50100000
1290	7	50100000	51100000
1291	7	51100000	52100000
1292	7	52100000	53100000
1293	7	53100000	54100000
1294	7	54100000	55100000
1295	7	55100000	56100000
1296	7	56100000	57100000
1297	7	57100000	58100000
1298	7	58100000	59100000
1299	7	59100000	60100000
1300	7	60100000	61100000
1301	7	61100000	62100000
1302	7	62100000	63100000
1303	7	63100000	64100000
1304	7	64100000	65100000
1305	7	65100000	66100000
1306	7	66100000	67100000
1307	7	67100000	68100000
1308	7	68100000	69100000
1309	7	69100000	70100000
1310	7	70100000	71100000
1311	7	71100000	72100000
1312	7	72100000	73100000
1313	7	73100000	74100000
1314	7	74100000	75100000
1315	7	75100000	76100000
1316	7	76100000	77100000
1317	7	77100000	78100000
1318	7	78100000	79100000
1319	7	79100000	80100000
1320	7	80100000	81100000
1321	7	81100000	82100000
1322	7	82100000	83100000
1323	7	83100000	84100000
1324	7	84100000	85100000
1325	7	85100000	86100000
1326	7	86100000	87100000
1327	7	87100000	88100000
1328	7	88100000	89100000
1329	7	89100000	90100000
1330	7	90100000	91100000
1331	7	91100000	92100000
1332	7	92100000	93100000
1333	7	93100000	94100000
1334	7	94100000	95100000
1335	7	95100000	96100000
1336	7	96100000	97100000
1337	7	97100000	98100000
1338	7	98100000	99100000
1339	7	99100000	100100000
1340	7	100100000	101100000
1341	7	101100000	102100000
1342	7	102100000	103100000
1343	7	103100000	104100000
1344	7	104100000	105100000
1345	7	105100000	106100000
1346	7	106100000	107100000
1347	7	107100000	108100000
1348	7	108100000	109100000
1349	7	109100000	110100000
1350	7	110100000	111100000
1351	7	111100000	112100000
1352	7	112100000	113100000
1353	7	113100000	114100000
1354	7	114100000	115100000
1355	7	115100000	116100000
1356	7	116100000	117100000
1357	7	117100000	118100000
1358	7	118100000	119100000
1359	7	119100000	120100000
1360	7	120100000	121100000
1361	7	121100000	122100000
1362	7	122100000	123100000
1363	7	123100000	124100000
1364	7	124100000	125100000
1365	7	125100000	126100000
1366	7	126100000	127100000
1367	7	127100000	128100000
1368	7	128100000	129100000
1369	7	129100000	130100000
1370	7	130100000	131100000
1371	7	131100000	132100000
1372	7	132100000	133100000
1373	7	133100000	134100000
1374	7	134100000	135100000
1375	7	135100000	136100000
1376	7	136100000	137100000
1377	7	137100000	138100000
1378	7	138100000	139100000
1379	7	139100000	140100000
1380	7	140100000	141100000
1381	7	141100000	142100000
1382	7	142100000	143100000
1383	7	143100000	144100000
1384	7	144100000	145100000
1385	7	145100000	146100000
1386	7	146100000	147100000
1387	7	147100000	148100000
1388	7	148100000	149100000
1389	7	149100000	150100000
1390	7	150100000	151100000
1391	7	151100000	152100000
1392	7	152100000	153100000
1393	7	153100000	154100000
1394	7	154100000	155100000
1395	7	155100000	156100000
1396	7	156100000	157100000
1397	7	157100000	158100000
1398	7	158100000	158821424
1399	8	0	2e+05
1400	8	2e+05	1200000
1401	8	1200000	2200000
1402	8	2200000	3200000
1403	8	3200000	4200000
1404	8	4200000	5200000
1405	8	5200000	6200000
1406	8	6200000	7200000
1407	8	7200000	8200000
1408	8	8200000	9200000
1409	8	9200000	10200000
1410	8	10200000	11200000
1411	8	11200000	12200000
1412	8	12200000	13200000
1413	8	13200000	14200000
1414	8	14200000	15200000
1415	8	15200000	16200000
1416	8	16200000	17200000
1417	8	17200000	18200000
1418	8	18200000	19200000
1419	8	19200000	20200000
1420	8	20200000	21200000
1421	8	21200000	22200000
1422	8	22200000	23200000
1423	8	23200000	24200000
1424	8	24200000	25200000
1425	8	25200000	26200000
1426	8	26200000	27200000
1427	8	27200000	28200000
1428	8	28200000	29200000
1429	8	29200000	30200000
1430	8	30200000	31200000
1431	8	31200000	32200000
1432	8	32200000	33200000
1433	8	33200000	34200000
1434	8	34200000	35200000
1435	8	35200000	36200000
1436	8	36200000	37200000
1437	8	37200000	38200000
1438	8	38200000	39200000
1439	8	39200000	40200000
1440	8	40200000	41200000
1441	8	41200000	42200000
1442	8	42200000	43200000
1443	8	43200000	44200000
1444	8	44200000	45200000
1445	8	45200000	46200000
1446	8	46200000	47200000
1447	8	47200000	48200000
1448	8	48200000	49200000
1449	8	49200000	50200000
1450	8	50200000	51200000
1451	8	51200000	52200000
1452	8	52200000	53200000
1453	8	53200000	54200000
1454	8	54200000	55200000
1455	8	55200000	56200000
1456	8	56200000	57200000
1457	8	57200000	58200000
1458	8	58200000	59200000
1459	8	59200000	60200000
1460	8	60200000	61200000
1461	8	61200000	62200000
1462	8	62200000	63200000
1463	8	63200000	64200000
1464	8	64200000	65200000
1465	8	65200000	66200000
1466	8	66200000	67200000
1467	8	67200000	68200000
1468	8	68200000	69200000
1469	8	69200000	70200000
1470	8	70200000	71200000
1471	8	71200000	72200000
1472	8	72200000	73200000
1473	8	73200000	74200000
1474	8	74200000	75200000
1475	8	75200000	76200000
1476	8	76200000	77200000
1477	8	77200000	78200000
1478	8	78200000	79200000
1479	8	79200000	80200000
1480	8	80200000	81200000
1481	8	81200000	82200000
1482	8	82200000	83200000
1483	8	83200000	84200000
1484	8	84200000	85200000
1485	8	85200000	86200000
1486	8	86200000	87200000
1487	8	87200000	88200000
1488	8	88200000	89200000
1489	8	89200000	90200000
1490	8	90200000	91200000
1491	8	91200000	92200000
1492	8	92200000	93200000
1493	8	93200000	94200000
1494	8	94200000	95200000
1495	8	95200000	96200000
1496	8	96200000	97200000
1497	8	97200000	98200000
1498	8	98200000	99200000
1499	8	99200000	100200000
1500	8	100200000	101200000
1501	8	101200000	102200000
1502	8	102200000	103200000
1503	8	103200000	104200000
1504	8	104200000	105200000
1505	8	105200000	106200000
1506	8	106200000	107200000
1507	8	107200000	108200000
1508	8	108200000	109200000
1509	8	109200000	110200000
1510	8	110200000	111200000
1511	8	111200000	112200000
1512	8	112200000	113200000
1513	8	113200000	114200000
1514	8	114200000	115200000
1515	8	115200000	116200000
1516	8	116200000	117200000
1517	8	117200000	118200000
1518	8	118200000	119200000
1519	8	119200000	120200000
1520	8	120200000	121200000
1521	8	121200000	122200000
1522	8	122200000	123200000
1523	8	123200000	124200000
1524	8	124200000	125200000
1525	8	125200000	126200000
1526	8	126200000	127200000
1527	8	127200000	128200000
1528	8	128200000	129200000
1529	8	129200000	130200000
1530	8	130200000	131200000
1531	8	131200000	132200000
1532	8	132200000	133200000
1533	8	133200000	134200000
1534	8	134200000	135200000
1535	8	135200000	136200000
1536	8	136200000	137200000
1537	8	137200000	138200000
1538	8	138200000	139200000
1539	8	139200000	140200000
1540	8	140200000	141200000
1541	8	141200000	142200000
1542	8	142200000	143200000
1543	8	143200000	144200000
1544	8	144200000	145200000
1545	8	145200000	146274826
1546	9	0	8e+05
1547	9	8e+05	1800000
1548	9	1800000	2800000
1549	9	2800000	3800000
1550	9	3800000	4800000
1551	9	4800000	5800000
1552	9	5800000	6800000
1553	9	6800000	7800000
1554	9	7800000	8800000
1555	9	8800000	9800000
1556	9	9800000	10800000
1557	9	10800000	11800000
1558	9	11800000	12800000
1559	9	12800000	13800000
1560	9	13800000	14800000
1561	9	14800000	15800000
1562	9	15800000	16800000
1563	9	16800000	17800000
1564	9	17800000	18800000
1565	9	18800000	19800000
1566	9	19800000	20800000
1567	9	20800000	21800000
1568	9	21800000	22800000
1569	9	22800000	23800000
1570	9	23800000	24800000
1571	9	24800000	25800000
1572	9	25800000	26800000
1573	9	26800000	27800000
1574	9	27800000	28800000
1575	9	28800000	29800000
1576	9	29800000	30800000
1577	9	30800000	31800000
1578	9	31800000	32800000
1579	9	32800000	33800000
1580	9	33800000	34800000
1581	9	34800000	35800000
1582	9	35800000	36800000
1583	9	36800000	37800000
1584	9	37800000	38800000
1585	9	38800000	39800000
1586	9	39800000	40800000
1587	9	40800000	41800000
1588	9	41800000	42800000
1589	9	42800000	43800000
1590	9	43800000	44800000
1591	9	44800000	45800000
1592	9	45800000	46800000
1593	9	46800000	47800000
1594	9	47800000	48800000
1595	9	48800000	49800000
1596	9	49800000	50800000
1597	9	50800000	51800000
1598	9	51800000	52800000
1599	9	52800000	53800000
1600	9	53800000	54800000
1601	9	54800000	55800000
1602	9	55800000	56800000
1603	9	56800000	57800000
1604	9	57800000	58800000
1605	9	58800000	59800000
1606	9	59800000	60800000
1607	9	60800000	61800000
1608	9	61800000	62800000
1609	9	62800000	63800000
1610	9	63800000	64800000
1611	9	64800000	65800000
1612	9	65800000	66800000
1613	9	66800000	67800000
1614	9	67800000	68800000
1615	9	68800000	69800000
1616	9	69800000	70800000
1617	9	70800000	71800000
1618	9	71800000	72800000
1619	9	72800000	73800000
1620	9	73800000	74800000
1621	9	74800000	75800000
1622	9	75800000	76800000
1623	9	76800000	77800000
1624	9	77800000	78800000
1625	9	78800000	79800000
1626	9	79800000	80800000
1627	9	80800000	81800000
1628	9	81800000	82800000
1629	9	82800000	83800000
1630	9	83800000	84800000
1631	9	84800000	85800000
1632	9	85800000	86800000
1633	9	86800000	87800000
1634	9	87800000	88800000
1635	9	88800000	89800000
1636	9	89800000	90800000
1637	9	90800000	91800000
1638	9	91800000	92800000
1639	9	92800000	93800000
1640	9	93800000	94800000
1641	9	94800000	95800000
1642	9	95800000	96800000
1643	9	96800000	97800000
1644	9	97800000	98800000
1645	9	98800000	99800000
1646	9	99800000	100800000
1647	9	100800000	101800000
1648	9	101800000	102800000
1649	9	102800000	103800000
1650	9	103800000	104800000
1651	9	104800000	105800000
1652	9	105800000	106800000
1653	9	106800000	107800000
1654	9	107800000	108800000
1655	9	108800000	109800000
1656	9	109800000	110800000
1657	9	110800000	111800000
1658	9	111800000	112800000
1659	9	112800000	113800000
1660	9	113800000	114800000
1661	9	114800000	115800000
1662	9	115800000	116800000
1663	9	116800000	117800000
1664	9	117800000	118800000
1665	9	118800000	119800000
1666	9	119800000	120800000
1667	9	120800000	121800000
1668	9	121800000	122800000
1669	9	122800000	123800000
1670	9	123800000	124800000
1671	9	124800000	125800000
1672	9	125800000	126800000
1673	9	126800000	127800000
1674	9	127800000	128800000
1675	9	128800000	129800000
1676	9	129800000	130800000
1677	9	130800000	131800000
1678	9	131800000	132800000
1679	9	132800000	133800000
1680	9	133800000	134800000
1681	9	134800000	135800000
1682	9	135800000	136800000
1683	9	136800000	137800000
1684	9	137800000	138800000
1685	9	138800000	139800000
1686	9	139800000	140273252
1687	10	0	3e+05
1688	10	3e+05	1300000
1689	10	1300000	2300000
1690	10	2300000	3300000
1691	10	3300000	4300000
1692	10	4300000	5300000
1693	10	5300000	6300000
1694	10	6300000	7300000
1695	10	7300000	8300000
1696	10	8300000	9300000
1697	10	9300000	10300000
1698	10	10300000	11300000
1699	10	11300000	12300000
1700	10	12300000	13300000
1701	10	13300000	14300000
1702	10	14300000	15300000
1703	10	15300000	16300000
1704	10	16300000	17300000
1705	10	17300000	18300000
1706	10	18300000	19300000
1707	10	19300000	20300000
1708	10	20300000	21300000
1709	10	21300000	22300000
1710	10	22300000	23300000
1711	10	23300000	24300000
1712	10	24300000	25300000
1713	10	25300000	26300000
1714	10	26300000	27300000
1715	10	27300000	28300000
1716	10	28300000	29300000
1717	10	29300000	30300000
1718	10	30300000	31300000
1719	10	31300000	32300000
1720	10	32300000	33300000
1721	10	33300000	34300000
1722	10	34300000	35300000
1723	10	35300000	36300000
1724	10	36300000	37300000
1725	10	37300000	38300000
1726	10	38300000	39300000
1727	10	39300000	40300000
1728	10	40300000	41300000
1729	10	41300000	42300000
1730	10	42300000	43300000
1731	10	43300000	44300000
1732	10	44300000	45300000
1733	10	45300000	46300000
1734	10	46300000	47300000
1735	10	47300000	48300000
1736	10	48300000	49300000
1737	10	49300000	50300000
1738	10	50300000	51300000
1739	10	51300000	52300000
1740	10	52300000	53300000
1741	10	53300000	54300000
1742	10	54300000	55300000
1743	10	55300000	56300000
1744	10	56300000	57300000
1745	10	57300000	58300000
1746	10	58300000	59300000
1747	10	59300000	60300000
1748	10	60300000	61300000
1749	10	61300000	62300000
1750	10	62300000	63300000
1751	10	63300000	64300000
1752	10	64300000	65300000
1753	10	65300000	66300000
1754	10	66300000	67300000
1755	10	67300000	68300000
1756	10	68300000	69300000
1757	10	69300000	70300000
1758	10	70300000	71300000
1759	10	71300000	72300000
1760	10	72300000	73300000
1761	10	73300000	74300000
1762	10	74300000	75300000
1763	10	75300000	76300000
1764	10	76300000	77300000
1765	10	77300000	78300000
1766	10	78300000	79300000
1767	10	79300000	80300000
1768	10	80300000	81300000
1769	10	81300000	82300000
1770	10	82300000	83300000
1771	10	83300000	84300000
1772	10	84300000	85300000
1773	10	85300000	86300000
1774	10	86300000	87300000
1775	10	87300000	88300000
1776	10	88300000	89300000
1777	10	89300000	90300000
1778	10	90300000	91300000
1779	10	91300000	92300000
1780	10	92300000	93300000
1781	10	93300000	94300000
1782	10	94300000	95300000
1783	10	95300000	96300000
1784	10	96300000	97300000
1785	10	97300000	98300000
1786	10	98300000	99300000
1787	10	99300000	100300000
1788	10	100300000	101300000
1789	10	101300000	102300000
1790	10	102300000	103300000
1791	10	103300000	104300000
1792	10	104300000	105300000
1793	10	105300000	106300000
1794	10	106300000	107300000
1795	10	107300000	108300000
1796	10	108300000	109300000
1797	10	109300000	110300000
1798	10	110300000	111300000
1799	10	111300000	112300000
1800	10	112300000	113300000
1801	10	113300000	114300000
1802	10	114300000	115300000
1803	10	115300000	116300000
1804	10	116300000	117300000
1805	10	117300000	118300000
1806	10	118300000	119300000
1807	10	119300000	120300000
1808	10	120300000	121300000
1809	10	121300000	122300000
1810	10	122300000	123300000
1811	10	123300000	124300000
1812	10	124300000	125300000
1813	10	125300000	126300000
1814	10	126300000	127300000
1815	10	127300000	128300000
1816	10	128300000	129300000
1817	10	129300000	130300000
1818	10	130300000	131300000
1819	10	131300000	132300000
1820	10	132300000	133300000
1821	10	133300000	134300000
1822	10	134300000	135374737
1823	11	0	9e+05
1824	11	9e+05	1900000
1825	11	1900000	2900000
1826	11	2900000	3900000
1827	11	3900000	4900000
1828	11	4900000	5900000
1829	11	5900000	6900000
1830	11	6900000	7900000
1831	11	7900000	8900000
1832	11	8900000	9900000
1833	11	9900000	10900000
1834	11	10900000	11900000
1835	11	11900000	12900000
1836	11	12900000	13900000
1837	11	13900000	14900000
1838	11	14900000	15900000
1839	11	15900000	16900000
1840	11	16900000	17900000
1841	11	17900000	18900000
1842	11	18900000	19900000
1843	11	19900000	20900000
1844	11	20900000	21900000
1845	11	21900000	22900000
1846	11	22900000	23900000
1847	11	23900000	24900000
1848	11	24900000	25900000
1849	11	25900000	26900000
1850	11	26900000	27900000
1851	11	27900000	28900000
1852	11	28900000	29900000
1853	11	29900000	30900000
1854	11	30900000	31900000
1855	11	31900000	32900000
1856	11	32900000	33900000
1857	11	33900000	34900000
1858	11	34900000	35900000
1859	11	35900000	36900000
1860	11	36900000	37900000
1861	11	37900000	38900000
1862	11	38900000	39900000
1863	11	39900000	40900000
1864	11	40900000	41900000
1865	11	41900000	42900000
1866	11	42900000	43900000
1867	11	43900000	44900000
1868	11	44900000	45900000
1869	11	45900000	46900000
1870	11	46900000	47900000
1871	11	47900000	48900000
1872	11	48900000	49900000
1873	11	49900000	50900000
1874	11	50900000	51900000
1875	11	51900000	52900000
1876	11	52900000	53900000
1877	11	53900000	54900000
1878	11	54900000	55900000
1879	11	55900000	56900000
1880	11	56900000	57900000
1881	11	57900000	58900000
1882	11	58900000	59900000
1883	11	59900000	60900000
1884	11	60900000	61900000
1885	11	61900000	62900000
1886	11	62900000	63900000
1887	11	63900000	64900000
1888	11	64900000	65900000
1889	11	65900000	66900000
1890	11	66900000	67900000
1891	11	67900000	68900000
1892	11	68900000	69900000
1893	11	69900000	70900000
1894	11	70900000	71900000
1895	11	71900000	72900000
1896	11	72900000	73900000
1897	11	73900000	74900000
1898	11	74900000	75900000
1899	11	75900000	76900000
1900	11	76900000	77900000
1901	11	77900000	78900000
1902	11	78900000	79900000
1903	11	79900000	80900000
1904	11	80900000	81900000
1905	11	81900000	82900000
1906	11	82900000	83900000
1907	11	83900000	84900000
1908	11	84900000	85900000
1909	11	85900000	86900000
1910	11	86900000	87900000
1911	11	87900000	88900000
1912	11	88900000	89900000
1913	11	89900000	90900000
1914	11	90900000	91900000
1915	11	91900000	92900000
1916	11	92900000	93900000
1917	11	93900000	94900000
1918	11	94900000	95900000
1919	11	95900000	96900000
1920	11	96900000	97900000
1921	11	97900000	98900000
1922	11	98900000	99900000
1923	11	99900000	100900000
1924	11	100900000	101900000
1925	11	101900000	102900000
1926	11	102900000	103900000
1927	11	103900000	104900000
1928	11	104900000	105900000
1929	11	105900000	106900000
1930	11	106900000	107900000
1931	11	107900000	108900000
1932	11	108900000	109900000
1933	11	109900000	110900000
1934	11	110900000	111900000
1935	11	111900000	112900000
1936	11	112900000	113900000
1937	11	113900000	114900000
1938	11	114900000	115900000
1939	11	115900000	116900000
1940	11	116900000	117900000
1941	11	117900000	118900000
1942	11	118900000	119900000
1943	11	119900000	120900000
1944	11	120900000	121900000
1945	11	121900000	122900000
1946	11	122900000	123900000
1947	11	123900000	124900000
1948	11	124900000	125900000
1949	11	125900000	126900000
1950	11	126900000	127900000
1951	11	127900000	128900000
1952	11	128900000	129900000
1953	11	129900000	130900000
1954	11	130900000	131900000
1955	11	131900000	132900000
1956	11	132900000	133900000
1957	11	133900000	134452384
1958	12	0	4e+05
1959	12	4e+05	1400000
1960	12	1400000	2400000
1961	12	2400000	3400000
1962	12	3400000	4400000
1963	12	4400000	5400000
1964	12	5400000	6400000
1965	12	6400000	7400000
1966	12	7400000	8400000
1967	12	8400000	9400000
1968	12	9400000	10400000
1969	12	10400000	11400000
1970	12	11400000	12400000
1971	12	12400000	13400000
1972	12	13400000	14400000
1973	12	14400000	15400000
1974	12	15400000	16400000
1975	12	16400000	17400000
1976	12	17400000	18400000
1977	12	18400000	19400000
1978	12	19400000	20400000
1979	12	20400000	21400000
1980	12	21400000	22400000
1981	12	22400000	23400000
1982	12	23400000	24400000
1983	12	24400000	25400000
1984	12	25400000	26400000
1985	12	26400000	27400000
1986	12	27400000	28400000
1987	12	28400000	29400000
1988	12	29400000	30400000
1989	12	30400000	31400000
1990	12	31400000	32400000
1991	12	32400000	33400000
1992	12	33400000	34400000
1993	12	34400000	35400000
1994	12	35400000	36400000
1995	12	36400000	37400000
1996	12	37400000	38400000
1997	12	38400000	39400000
1998	12	39400000	40400000
1999	12	40400000	41400000
2000	12	41400000	42400000
2001	12	42400000	43400000
2002	12	43400000	44400000
2003	12	44400000	45400000
2004	12	45400000	46400000
2005	12	46400000	47400000
2006	12	47400000	48400000
2007	12	48400000	49400000
2008	12	49400000	50400000
2009	12	50400000	51400000
2010	12	51400000	52400000
2011	12	52400000	53400000
2012	12	53400000	54400000
2013	12	54400000	55400000
2014	12	55400000	56400000
2015	12	56400000	57400000
2016	12	57400000	58400000
2017	12	58400000	59400000
2018	12	59400000	60400000
2019	12	60400000	61400000
2020	12	61400000	62400000
2021	12	62400000	63400000
2022	12	63400000	64400000
2023	12	64400000	65400000
2024	12	65400000	66400000
2025	12	66400000	67400000
2026	12	67400000	68400000
2027	12	68400000	69400000
2028	12	69400000	70400000
2029	12	70400000	71400000
2030	12	71400000	72400000
2031	12	72400000	73400000
2032	12	73400000	74400000
2033	12	74400000	75400000
2034	12	75400000	76400000
2035	12	76400000	77400000
2036	12	77400000	78400000
2037	12	78400000	79400000
2038	12	79400000	80400000
2039	12	80400000	81400000
2040	12	81400000	82400000
2041	12	82400000	83400000
2042	12	83400000	84400000
2043	12	84400000	85400000
2044	12	85400000	86400000
2045	12	86400000	87400000
2046	12	87400000	88400000
2047	12	88400000	89400000
2048	12	89400000	90400000
2049	12	90400000	91400000
2050	12	91400000	92400000
2051	12	92400000	93400000
2052	12	93400000	94400000
2053	12	94400000	95400000
2054	12	95400000	96400000
2055	12	96400000	97400000
2056	12	97400000	98400000
2057	12	98400000	99400000
2058	12	99400000	100400000
2059	12	100400000	101400000
2060	12	101400000	102400000
2061	12	102400000	103400000
2062	12	103400000	104400000
2063	12	104400000	105400000
2064	12	105400000	106400000
2065	12	106400000	107400000
2066	12	107400000	108400000
2067	12	108400000	109400000
2068	12	109400000	110400000
2069	12	110400000	111400000
2070	12	111400000	112400000
2071	12	112400000	113400000
2072	12	113400000	114400000
2073	12	114400000	115400000
2074	12	115400000	116400000
2075	12	116400000	117400000
2076	12	117400000	118400000
2077	12	118400000	119400000
2078	12	119400000	120400000
2079	12	120400000	121400000
2080	12	121400000	122400000
2081	12	122400000	123400000
2082	12	123400000	124400000
2083	12	124400000	125400000
2084	12	125400000	126400000
2085	12	126400000	127400000
2086	12	127400000	128400000
2087	12	128400000	129400000
2088	12	129400000	130400000
2089	12	130400000	131400000
2090	12	131400000	132349534
2091	13	0	1e+06
2092	13	1e+06	2e+06
2093	13	2e+06	3e+06
2094	13	3e+06	4e+06
2095	13	4e+06	5e+06
2096	13	5e+06	6e+06
2097	13	6e+06	7e+06
2098	13	7e+06	8e+06
2099	13	8e+06	9e+06
2100	13	9e+06	1e+07
2101	13	1e+07	1.1e+07
2102	13	1.1e+07	1.2e+07
2103	13	1.2e+07	1.3e+07
2104	13	1.3e+07	1.4e+07
2105	13	1.4e+07	1.5e+07
2106	13	1.5e+07	1.6e+07
2107	13	1.6e+07	1.7e+07
2108	13	1.7e+07	1.8e+07
2109	13	1.8e+07	1.9e+07
2110	13	1.9e+07	2e+07
2111	13	2e+07	2.1e+07
2112	13	2.1e+07	2.2e+07
2113	13	2.2e+07	2.3e+07
2114	13	2.3e+07	2.4e+07
2115	13	2.4e+07	2.5e+07
2116	13	2.5e+07	2.6e+07
2117	13	2.6e+07	2.7e+07
2118	13	2.7e+07	2.8e+07
2119	13	2.8e+07	2.9e+07
2120	13	2.9e+07	3e+07
2121	13	3e+07	3.1e+07
2122	13	3.1e+07	3.2e+07
2123	13	3.2e+07	3.3e+07
2124	13	3.3e+07	3.4e+07
2125	13	3.4e+07	3.5e+07
2126	13	3.5e+07	3.6e+07
2127	13	3.6e+07	3.7e+07
2128	13	3.7e+07	3.8e+07
2129	13	3.8e+07	3.9e+07
2130	13	3.9e+07	4e+07
2131	13	4e+07	4.1e+07
2132	13	4.1e+07	4.2e+07
2133	13	4.2e+07	4.3e+07
2134	13	4.3e+07	4.4e+07
2135	13	4.4e+07	4.5e+07
2136	13	4.5e+07	4.6e+07
2137	13	4.6e+07	4.7e+07
2138	13	4.7e+07	4.8e+07
2139	13	4.8e+07	4.9e+07
2140	13	4.9e+07	5e+07
2141	13	5e+07	5.1e+07
2142	13	5.1e+07	5.2e+07
2143	13	5.2e+07	5.3e+07
2144	13	5.3e+07	5.4e+07
2145	13	5.4e+07	5.5e+07
2146	13	5.5e+07	5.6e+07
2147	13	5.6e+07	5.7e+07
2148	13	5.7e+07	5.8e+07
2149	13	5.8e+07	5.9e+07
2150	13	5.9e+07	6e+07
2151	13	6e+07	6.1e+07
2152	13	6.1e+07	6.2e+07
2153	13	6.2e+07	6.3e+07
2154	13	6.3e+07	6.4e+07
2155	13	6.4e+07	6.5e+07
2156	13	6.5e+07	6.6e+07
2157	13	6.6e+07	6.7e+07
2158	13	6.7e+07	6.8e+07
2159	13	6.8e+07	6.9e+07
2160	13	6.9e+07	7e+07
2161	13	7e+07	7.1e+07
2162	13	7.1e+07	7.2e+07
2163	13	7.2e+07	7.3e+07
2164	13	7.3e+07	7.4e+07
2165	13	7.4e+07	7.5e+07
2166	13	7.5e+07	7.6e+07
2167	13	7.6e+07	7.7e+07
2168	13	7.7e+07	7.8e+07
2169	13	7.8e+07	7.9e+07
2170	13	7.9e+07	8e+07
2171	13	8e+07	8.1e+07
2172	13	8.1e+07	8.2e+07
2173	13	8.2e+07	8.3e+07
2174	13	8.3e+07	8.4e+07
2175	13	8.4e+07	8.5e+07
2176	13	8.5e+07	8.6e+07
2177	13	8.6e+07	8.7e+07
2178	13	8.7e+07	8.8e+07
2179	13	8.8e+07	8.9e+07
2180	13	8.9e+07	9e+07
2181	13	9e+07	9.1e+07
2182	13	9.1e+07	9.2e+07
2183	13	9.2e+07	9.3e+07
2184	13	9.3e+07	9.4e+07
2185	13	9.4e+07	9.5e+07
2186	13	9.5e+07	9.6e+07
2187	13	9.6e+07	9.7e+07
2188	13	9.7e+07	9.8e+07
